# Created by CAVA ensembl_db 2.0.13 based on Ensembl release 75
#GENEID	SYMBOL	Transcript	Protein
ENSG00000186092	OR4F5	ENST00000335137	ENSP00000334393
ENSG00000268235	AC234791.1	ENST00000597070	ENSP00000469140
ENSG00000269405	NXF2	ENST00000600904	ENSP00000469776
ENSG00000269437	NXF2	ENST00000602195	ENSP00000472530
ENSG00000268029	TCP11X2	ENST00000601491	ENSP00000470554
ENSG00000268368	TMSB15A	ENST00000601407	ENSP00000473183
ENSG00000259916	RP11-407P15.2	ENST00000561882	ENSP00000456868
ENSG00000260842	TEKT4	ENST00000563929	ENSP00000455769
ENSG00000268249	TIMM8A	ENST00000599969	ENSP00000470340
ENSG00000268897	BTK	ENST00000593634	ENSP00000470723
ENSG00000268897	BTK	ENST00000593575	ENSP00000469726
ENSG00000269315	RPL36A	ENST00000599008	ENSP00000470079
ENSG00000269315	RPL36A	ENST00000600969	ENSP00000469989
ENSG00000269315	RPL36A	ENST00000599773	ENSP00000473609
ENSG00000268815	GLA	ENST00000598114	ENSP00000471787
ENSG00000268642	HNRNPH2	ENST00000602060	ENSP00000468882
ENSG00000268722	ARMCX4	ENST00000600986	ENSP00000470552
ENSG00000269801	ARMCX1	ENST00000601441	ENSP00000469745
ENSG00000268213	ARMCX6	ENST00000597206	ENSP00000471050
ENSG00000268213	ARMCX6	ENST00000593478	ENSP00000468835
ENSG00000268213	ARMCX6	ENST00000595156	ENSP00000472946
ENSG00000269173	ARMCX3	ENST00000598606	ENSP00000472666
ENSG00000269173	ARMCX3	ENST00000601377	ENSP00000470656
ENSG00000269173	ARMCX3	ENST00000601244	ENSP00000471433
ENSG00000268151	ARMCX2	ENST00000596872	ENSP00000468899
ENSG00000268151	ARMCX2	ENST00000597913	ENSP00000469815
ENSG00000268151	ARMCX2	ENST00000597565	ENSP00000470751
ENSG00000263138	MEGF11	ENST00000574557	ENSP00000459000
ENSG00000263138	MEGF11	ENST00000576903	ENSP00000458937
ENSG00000262858	BPTF	ENST00000573834	ENSP00000461014
ENSG00000262858	BPTF	ENST00000574648	ENSP00000459251
ENSG00000263085	C17orf58	ENST00000576875	ENSP00000459225
ENSG00000263085	C17orf58	ENST00000577131	ENSP00000459555
ENSG00000263085	C17orf58	ENST00000576607	ENSP00000460681
ENSG00000262472	KPNA2	ENST00000571293	ENSP00000460119
ENSG00000262472	KPNA2	ENST00000574083	ENSP00000460025
ENSG00000262747	AMZ2	ENST00000575682	ENSP00000461778
ENSG00000262747	AMZ2	ENST00000583572	ENSP00000462911
ENSG00000262747	AMZ2	ENST00000573646	ENSP00000458752
ENSG00000262747	AMZ2	ENST00000574972	ENSP00000458372
ENSG00000262747	AMZ2	ENST00000584964	ENSP00000462793
ENSG00000262747	AMZ2	ENST00000582462	ENSP00000463297
ENSG00000262747	AMZ2	ENST00000581496	ENSP00000463181
ENSG00000263074	ARSG	ENST00000570630	ENSP00000459720
ENSG00000263074	ARSG	ENST00000575915	ENSP00000460804
ENSG00000262275	SLC16A6	ENST00000571465	ENSP00000458703
ENSG00000262275	SLC16A6	ENST00000579895	ENSP00000462750
ENSG00000262037	CTD-2626G11.1	ENST00000572604	ENSP00000458547
ENSG00000262037	CTD-2626G11.1	ENST00000576815	ENSP00000460325
ENSG00000262562	ZNF85	ENST00000571716	ENSP00000459635
ENSG00000267483	RBFOX3	ENST00000588416	ENSP00000467132
ENSG00000267483	RBFOX3	ENST00000592438	ENSP00000465795
ENSG00000267483	RBFOX3	ENST00000588133	ENSP00000466683
ENSG00000267483	RBFOX3	ENST00000589771	ENSP00000467910
ENSG00000261981	ENPP7	ENST00000572279	ENSP00000458698
ENSG00000262762	CBX2	ENST00000573833	ENSP00000460115
ENSG00000262762	CBX2	ENST00000576666	ENSP00000458957
ENSG00000262572	CBX8	ENST00000570393	ENSP00000459583
ENSG00000273404	TAS2R7	ENST00000571546	ENSP00000458761
ENSG00000273359	TAS2R8	ENST00000573426	ENSP00000459504
ENSG00000272930	TAS2R9	ENST00000576440	ENSP00000459255
ENSG00000263040	PRR4	ENST00000573190	ENSP00000459265
ENSG00000263040	PRR4	ENST00000570336	ENSP00000459668
ENSG00000263040	PRR4	ENST00000576804	ENSP00000461677
ENSG00000273279	TAS2R10	ENST00000571357	ENSP00000460246
ENSG00000273105	TAS2R13	ENST00000575183	ENSP00000460588
ENSG00000273050	PRH2	ENST00000573223	ENSP00000458557
ENSG00000273050	PRH2	ENST00000572835	ENSP00000461080
ENSG00000262103	TAS2R14	ENST00000574901	ENSP00000460620
ENSG00000272952	TAS2R50	ENST00000570541	ENSP00000458427
ENSG00000272873	TAS2R20	ENST00000572663	ENSP00000459363
ENSG00000262393	TAS2R19	ENST00000574336	ENSP00000461514
ENSG00000262379	TAS2R31	ENST00000575161	ENSP00000460604
ENSG00000262889	TAS2R46	ENST00000573885	ENSP00000458318
ENSG00000262908	TAS2R30	ENST00000571012	ENSP00000459574
ENSG00000263014	ATP6V1G3	ENST00000573121	ENSP00000461329
ENSG00000263014	ATP6V1G3	ENST00000571439	ENSP00000461616
ENSG00000263014	ATP6V1G3	ENST00000575971	ENSP00000461228
ENSG00000262418	PTPRC	ENST00000573679	ENSP00000458322
ENSG00000262418	PTPRC	ENST00000573477	ENSP00000461074
ENSG00000262418	PTPRC	ENST00000570609	ENSP00000458191
ENSG00000262418	PTPRC	ENST00000571847	ENSP00000458418
ENSG00000259938	CUX1	ENST00000561974	ENSP00000455766
ENSG00000259938	CUX1	ENST00000562243	ENSP00000457546
ENSG00000259938	CUX1	ENST00000565172	ENSP00000456937
ENSG00000259938	CUX1	ENST00000567764	ENSP00000455653
ENSG00000259938	CUX1	ENST00000569498	ENSP00000455398
ENSG00000259938	CUX1	ENST00000562858	ENSP00000456303
ENSG00000259938	CUX1	ENST00000568166	ENSP00000456980
ENSG00000259938	CUX1	ENST00000565244	ENSP00000456251
ENSG00000259938	CUX1	ENST00000566988	ENSP00000455160
ENSG00000259938	CUX1	ENST00000568052	ENSP00000458017
ENSG00000259938	CUX1	ENST00000562419	ENSP00000456964
ENSG00000259938	CUX1	ENST00000566145	ENSP00000454839
ENSG00000259938	CUX1	ENST00000569587	ENSP00000455069
ENSG00000259885	SH2B2	ENST00000563740	ENSP00000455175
ENSG00000261283	PRKRIP1	ENST00000569623	ENSP00000457736
ENSG00000261283	PRKRIP1	ENST00000568201	ENSP00000457819
ENSG00000261283	PRKRIP1	ENST00000564985	ENSP00000458070
ENSG00000268248	AC118758.5	ENST00000594697	ENSP00000471235
ENSG00000269764	AC118758.7	ENST00000599140	ENSP00000470663
ENSG00000268843	AC118758.6	ENST00000598683	ENSP00000472100
ENSG00000268025	AC118758.3	ENST00000597845	ENSP00000468978
ENSG00000268187	AC118758.4	ENST00000599370	ENSP00000469705
ENSG00000268187	AC118758.4	ENST00000601550	ENSP00000472485
ENSG00000273246	AC118758.8	ENST00000609020	ENSP00000476572
ENSG00000273089	AC240565.2	ENST00000609761	ENSP00000476370
ENSG00000268320	AC240565.1	ENST00000595228	ENSP00000471646
ENSG00000268429	DOC2B	ENST00000595924	ENSP00000469957
ENSG00000268693	RPH3AL	ENST00000596450	ENSP00000469361
ENSG00000268693	RPH3AL	ENST00000594863	ENSP00000469993
ENSG00000268693	RPH3AL	ENST00000597943	ENSP00000471197
ENSG00000261674	RP11-1407O15.2	ENST00000609332	ENSP00000476727
ENSG00000261674	RP11-1407O15.2	ENST00000607912	ENSP00000476819
ENSG00000259980	MRPL45	ENST00000570192	ENSP00000454228
ENSG00000260825	GPR179	ENST00000569367	ENSP00000456455
ENSG00000261413	SOCS7	ENST00000564478	ENSP00000454800
ENSG00000261413	SOCS7	ENST00000566881	ENSP00000455646
ENSG00000260374	ARHGAP23	ENST00000562697	ENSP00000455281
ENSG00000260374	ARHGAP23	ENST00000609110	ENSP00000476410
ENSG00000260374	ARHGAP23	ENST00000607962	ENSP00000476731
ENSG00000262199	SRCIN1	ENST00000570888	ENSP00000461232
ENSG00000262199	SRCIN1	ENST00000581317	ENSP00000462456
ENSG00000272204	ANAPC5	ENST00000605884	ENSP00000475286
ENSG00000272204	ANAPC5	ENST00000606422	ENSP00000475169
ENSG00000272204	ANAPC5	ENST00000607064	ENSP00000475599
ENSG00000272204	ANAPC5	ENST00000606900	ENSP00000475922
ENSG00000272204	ANAPC5	ENST00000605978	ENSP00000475940
ENSG00000272204	ANAPC5	ENST00000607392	ENSP00000475271
ENSG00000271829	RNF34	ENST00000606095	ENSP00000476071
ENSG00000271829	RNF34	ENST00000606383	ENSP00000476203
ENSG00000271829	RNF34	ENST00000606568	ENSP00000475453
ENSG00000271829	RNF34	ENST00000607227	ENSP00000475694
ENSG00000272358	KDM2B	ENST00000606773	ENSP00000476251
ENSG00000272358	KDM2B	ENST00000607408	ENSP00000476072
ENSG00000272358	KDM2B	ENST00000606143	ENSP00000476018
ENSG00000272358	KDM2B	ENST00000606409	ENSP00000475517
ENSG00000272358	KDM2B	ENST00000606758	ENSP00000475560
ENSG00000272358	KDM2B	ENST00000605931	ENSP00000475893
ENSG00000272171	ORAI1	ENST00000607141	ENSP00000475741
ENSG00000271801	MORN3	ENST00000607775	ENSP00000475971
ENSG00000261059	OBP2B	ENST00000562137	ENSP00000457426
ENSG00000256062	ABO	ENST00000319878	ENSP00000439154
ENSG00000261306	SURF6	ENST00000561828	ENSP00000457813
ENSG00000261579	MED22	ENST00000570094	ENSP00000456911
ENSG00000261579	MED22	ENST00000567581	ENSP00000454853
ENSG00000261579	MED22	ENST00000565731	ENSP00000454651
ENSG00000261579	MED22	ENST00000565708	ENSP00000455925
ENSG00000261579	MED22	ENST00000566494	ENSP00000456763
ENSG00000261579	MED22	ENST00000564120	ENSP00000456245
ENSG00000260501	RPL7A	ENST00000564892	ENSP00000455188
ENSG00000260501	RPL7A	ENST00000569194	ENSP00000454479
ENSG00000260692	SURF1	ENST00000564539	ENSP00000456408
ENSG00000261361	SURF2	ENST00000566819	ENSP00000457376
ENSG00000260181	SURF4	ENST00000561745	ENSP00000457043
ENSG00000260181	SURF4	ENST00000567453	ENSP00000455110
ENSG00000260181	SURF4	ENST00000569613	ENSP00000455999
ENSG00000260489	C9orf96	ENST00000570203	ENSP00000454291
ENSG00000261493	REXO4	ENST00000568937	ENSP00000456472
ENSG00000260099	ADAMTS13	ENST00000563979	ENSP00000456186
ENSG00000260099	ADAMTS13	ENST00000568644	ENSP00000457774
ENSG00000260099	ADAMTS13	ENST00000562694	ENSP00000457843
ENSG00000260099	ADAMTS13	ENST00000562382	ENSP00000454450
ENSG00000260502	CACFD1	ENST00000570003	ENSP00000456530
ENSG00000260502	CACFD1	ENST00000568974	ENSP00000456209
ENSG00000261768	SLC2A6	ENST00000567240	ENSP00000455415
ENSG00000261768	SLC2A6	ENST00000563527	ENSP00000457648
ENSG00000261149	TMEM130	ENST00000567425	ENSP00000457379
ENSG00000261149	TMEM130	ENST00000564372	ENSP00000455621
ENSG00000261149	TMEM130	ENST00000565289	ENSP00000456990
ENSG00000261149	TMEM130	ENST00000563014	ENSP00000455620
ENSG00000261023	TRRAP	ENST00000565218	ENSP00000457834
ENSG00000261023	TRRAP	ENST00000562259	ENSP00000454503
ENSG00000261023	TRRAP	ENST00000562468	ENSP00000456580
ENSG00000262764	PPP2R1B	ENST00000571959	ENSP00000459838
ENSG00000262764	PPP2R1B	ENST00000571902	ENSP00000459644
ENSG00000262764	PPP2R1B	ENST00000576276	ENSP00000461254
ENSG00000262764	PPP2R1B	ENST00000575443	ENSP00000459827
ENSG00000262764	PPP2R1B	ENST00000573946	ENSP00000459456
ENSG00000262577	ALG9	ENST00000585430	ENSP00000468731
ENSG00000262577	ALG9	ENST00000587827	ENSP00000465238
ENSG00000262577	ALG9	ENST00000592795	ENSP00000467759
ENSG00000262577	ALG9	ENST00000586097	ENSP00000466066
ENSG00000267229	ALG9	ENST00000585398	ENSP00000466523
ENSG00000262028	FDXACB1	ENST00000573902	ENSP00000460095
ENSG00000262176	C11orf1	ENST00000570777	ENSP00000461018
ENSG00000262176	C11orf1	ENST00000570851	ENSP00000459272
ENSG00000262176	C11orf1	ENST00000573000	ENSP00000461699
ENSG00000262176	C11orf1	ENST00000573356	ENSP00000458308
ENSG00000263007	CRYAB	ENST00000574550	ENSP00000461777
ENSG00000263007	CRYAB	ENST00000573572	ENSP00000460304
ENSG00000263007	CRYAB	ENST00000571265	ENSP00000461595
ENSG00000263007	CRYAB	ENST00000572605	ENSP00000459924
ENSG00000263007	CRYAB	ENST00000573313	ENSP00000459140
ENSG00000263007	CRYAB	ENST00000571634	ENSP00000460615
ENSG00000263007	CRYAB	ENST00000576088	ENSP00000459809
ENSG00000263007	CRYAB	ENST00000575699	ENSP00000459365
ENSG00000262852	HSPB2	ENST00000573863	ENSP00000459486
ENSG00000262600	C11orf52	ENST00000571962	ENSP00000461313
ENSG00000262277	DIXDC1	ENST00000587558	ENSP00000468023
ENSG00000262277	DIXDC1	ENST00000577090	ENSP00000461149
ENSG00000262277	DIXDC1	ENST00000586968	ENSP00000467874
ENSG00000262277	DIXDC1	ENST00000572808	ENSP00000461280
ENSG00000262277	DIXDC1	ENST00000588836	ENSP00000465319
ENSG00000263032	DLAT	ENST00000574572	ENSP00000461764
ENSG00000262740	PIH1D2	ENST00000572527	ENSP00000459842
ENSG00000262740	PIH1D2	ENST00000575210	ENSP00000461796
ENSG00000262506	C11orf57	ENST00000577170	ENSP00000459320
ENSG00000262506	C11orf57	ENST00000575508	ENSP00000460769
ENSG00000262506	C11orf57	ENST00000574413	ENSP00000460336
ENSG00000262506	C11orf57	ENST00000576901	ENSP00000459323
ENSG00000262506	C11orf57	ENST00000570669	ENSP00000461093
ENSG00000259991	OR4C13	ENST00000563758	ENSP00000455696
ENSG00000261383	OR4C12	ENST00000561558	ENSP00000456444
ENSG00000272728	TSPEAR	ENST00000609030	ENSP00000477496
ENSG00000272728	TSPEAR	ENST00000609847	ENSP00000477176
ENSG00000272929	C21orf90	ENST00000609395	ENSP00000477384
ENSG00000272929	C21orf90	ENST00000609217	ENSP00000476950
ENSG00000273229	KRTAP10-1	ENST00000608118	ENSP00000476664
ENSG00000273157	KRTAP10-2	ENST00000609328	ENSP00000476715
ENSG00000273054	KRTAP10-3	ENST00000610010	ENSP00000477351
ENSG00000273351	KRTAP10-4	ENST00000608731	ENSP00000477322
ENSG00000273322	KRTAP10-5	ENST00000608567	ENSP00000477285
ENSG00000272961	KRTAP10-6	ENST00000609431	ENSP00000476887
ENSG00000272804	AP001067.1	ENST00000609664	ENSP00000476821
ENSG00000272651	KRTAP10-8	ENST00000609026	ENSP00000477438
ENSG00000272586	KRTAP10-9	ENST00000607897	ENSP00000476922
ENSG00000272704	KRTAP10-10	ENST00000610243	ENSP00000476703
ENSG00000273412	KRTAP10-11	ENST00000609913	ENSP00000477163
ENSG00000272951	KRTAP12-4	ENST00000608333	ENSP00000477101
ENSG00000273114	KRTAP12-3	ENST00000609848	ENSP00000476474
ENSG00000272766	KRTAP12-2	ENST00000608923	ENSP00000476608
ENSG00000272863	KRTAP12-1	ENST00000609582	ENSP00000476429
ENSG00000272594	KRTAP10-12	ENST00000608697	ENSP00000476938
ENSG00000272773	UBE2G2	ENST00000610237	ENSP00000476530
ENSG00000272773	UBE2G2	ENST00000610078	ENSP00000477040
ENSG00000271962	AGAP6	ENST00000606446	ENSP00000475858
ENSG00000271962	AGAP6	ENST00000606487	ENSP00000475217
ENSG00000272064	FAM21A	ENST00000606663	ENSP00000475601
ENSG00000272064	FAM21A	ENST00000605966	ENSP00000475495
ENSG00000272064	FAM21A	ENST00000606580	ENSP00000475905
ENSG00000272064	FAM21A	ENST00000607170	ENSP00000475627
ENSG00000260380	FRG1	ENST00000564393	ENSP00000454708
ENSG00000259808	FRG2	ENST00000563327	ENSP00000455242
ENSG00000259808	FRG2	ENST00000569512	ENSP00000455255
ENSG00000260155	DUX4L7	ENST00000566160	ENSP00000455807
ENSG00000260155	DUX4L7	ENST00000561772	ENSP00000455609
ENSG00000260155	DUX4L7	ENST00000562630	ENSP00000454357
ENSG00000261755	DUX4L6	ENST00000563106	ENSP00000455878
ENSG00000260376	DUX4L5	ENST00000563535	ENSP00000457290
ENSG00000260665	DUX4L4	ENST00000566884	ENSP00000457577
ENSG00000261784	DUX4L7	ENST00000569463	ENSP00000457510
ENSG00000260129	DUX4L3	ENST00000569113	ENSP00000457271
ENSG00000261201	DUX4L2	ENST00000562745	ENSP00000454898
ENSG00000261201	DUX4L2	ENST00000563736	ENSP00000458058
ENSG00000260596	DUX4	ENST00000570263	ENSP00000455112
ENSG00000260596	DUX4	ENST00000569241	ENSP00000456539
ENSG00000260596	DUX4	ENST00000565211	ENSP00000458065
ENSG00000263162	HERC2	ENST00000576092	ENSP00000458767
ENSG00000261967	GOLGA8F	ENST00000576650	ENSP00000461760
ENSG00000262872	GOLGA8G	ENST00000576467	ENSP00000460724
ENSG00000265880	CBWD3	ENST00000578449	ENSP00000463867
ENSG00000266157	FOXD4L3	ENST00000577592	ENSP00000462813
ENSG00000266607	PGM5	ENST00000579791	ENSP00000464667
ENSG00000266607	PGM5	ENST00000579948	ENSP00000463663
ENSG00000262673	MAPK4	ENST00000576626	ENSP00000459073
ENSG00000262673	MAPK4	ENST00000570405	ENSP00000459039
ENSG00000262673	MAPK4	ENST00000587800	ENSP00000467343
ENSG00000262673	MAPK4	ENST00000587115	ENSP00000466746
ENSG00000263243	KRT12	ENST00000572470	ENSP00000459559
ENSG00000263057	KRT20	ENST00000576098	ENSP00000460501
ENSG00000263309	KRT23	ENST00000574480	ENSP00000459021
ENSG00000263309	KRT23	ENST00000571258	ENSP00000460637
ENSG00000262164	KRT39	ENST00000575391	ENSP00000459016
ENSG00000262845	KRT40	ENST00000576967	ENSP00000459621
ENSG00000263101	KRTAP3-3	ENST00000572132	ENSP00000458618
ENSG00000263296	KRTAP3-2	ENST00000575409	ENSP00000459215
ENSG00000262068	KRTAP3-1	ENST00000571440	ENSP00000459883
ENSG00000261862	KRTAP1-5	ENST00000572212	ENSP00000461651
ENSG00000263242	KRTAP1-4	ENST00000576814	ENSP00000458243
ENSG00000262347	KRTAP1-3	ENST00000575715	ENSP00000461303
ENSG00000262808	KRTAP1-1	ENST00000573871	ENSP00000460787
ENSG00000261852	KRTAP2-1	ENST00000571136	ENSP00000458444
ENSG00000262731	KRTAP2-1	ENST00000573155	ENSP00000461385
ENSG00000262862	KRTAP2-3	ENST00000570303	ENSP00000459261
ENSG00000263091	KRTAP2-4	ENST00000572903	ENSP00000458927
ENSG00000266286	AC037482.2	ENST00000571574	ENSP00000459798
ENSG00000261968	AC037482.3	ENST00000574631	ENSP00000461030
ENSG00000262520	KRTAP4-16P	ENST00000576939	ENSP00000461664
ENSG00000262121	KRTAP4-9	ENST00000574465	ENSP00000461444
ENSG00000263229	KRTAP4-11	ENST00000573418	ENSP00000460506
ENSG00000263236	KRTAP4-12	ENST00000571271	ENSP00000458979
ENSG00000261155	FGF3	ENST00000569169	ENSP00000454682
ENSG00000268612	ABT1	ENST00000593546	ENSP00000468826
ENSG00000267894	ZNF322	ENST00000595473	ENSP00000471308
ENSG00000267894	ZNF322	ENST00000597141	ENSP00000471892
ENSG00000268779	CD4	ENST00000594128	ENSP00000469397
ENSG00000268779	CD4	ENST00000600498	ENSP00000470657
ENSG00000269830	GPR162	ENST00000601642	ENSP00000471410
ENSG00000269830	GPR162	ENST00000594403	ENSP00000470396
ENSG00000269830	GPR162	ENST00000593673	ENSP00000471887
ENSG00000268195	GNB3	ENST00000596438	ENSP00000470228
ENSG00000268195	GNB3	ENST00000599347	ENSP00000471381
ENSG00000268136	CDCA3	ENST00000601025	ENSP00000471170
ENSG00000268136	CDCA3	ENST00000598882	ENSP00000469847
ENSG00000268136	CDCA3	ENST00000597632	ENSP00000472253
ENSG00000268136	CDCA3	ENST00000599860	ENSP00000471183
ENSG00000268136	CDCA3	ENST00000595122	ENSP00000470333
ENSG00000268462	USP5	ENST00000595281	ENSP00000472079
ENSG00000268462	USP5	ENST00000597018	ENSP00000470388
ENSG00000268548	TPI1	ENST00000601074	ENSP00000469782
ENSG00000268548	TPI1	ENST00000595390	ENSP00000469350
ENSG00000268548	TPI1	ENST00000599583	ENSP00000476032
ENSG00000268548	TPI1	ENST00000598287	ENSP00000469966
ENSG00000268190	SPSB2	ENST00000598262	ENSP00000469611
ENSG00000268190	SPSB2	ENST00000597925	ENSP00000470303
ENSG00000268190	SPSB2	ENST00000601049	ENSP00000470973
ENSG00000268135	LRRC23	ENST00000601429	ENSP00000470054
ENSG00000268135	LRRC23	ENST00000598122	ENSP00000471955
ENSG00000268135	LRRC23	ENST00000600515	ENSP00000469058
ENSG00000268135	LRRC23	ENST00000599171	ENSP00000469415
ENSG00000268135	LRRC23	ENST00000597585	ENSP00000471106
ENSG00000268135	LRRC23	ENST00000600963	ENSP00000469634
ENSG00000269528	ENO2	ENST00000601485	ENSP00000471490
ENSG00000269528	ENO2	ENST00000596089	ENSP00000469457
ENSG00000269528	ENO2	ENST00000593797	ENSP00000472401
ENSG00000269528	ENO2	ENST00000597321	ENSP00000472460
ENSG00000269528	ENO2	ENST00000600792	ENSP00000471702
ENSG00000269528	ENO2	ENST00000594987	ENSP00000472373
ENSG00000268872	ATN1	ENST00000594779	ENSP00000469054
ENSG00000268872	ATN1	ENST00000599184	ENSP00000469977
ENSG00000268123	C12orf57	ENST00000605950	ENSP00000475715
ENSG00000268123	C12orf57	ENST00000607618	ENSP00000476144
ENSG00000268123	C12orf57	ENST00000597504	ENSP00000472534
ENSG00000268123	C12orf57	ENST00000607655	ENSP00000475723
ENSG00000268954	PTPN6	ENST00000595832	ENSP00000469169
ENSG00000268954	PTPN6	ENST00000599028	ENSP00000470980
ENSG00000268954	PTPN6	ENST00000595623	ENSP00000472428
ENSG00000268954	PTPN6	ENST00000594686	ENSP00000468853
ENSG00000269079	PHB2	ENST00000606655	ENSP00000475671
ENSG00000269079	PHB2	ENST00000607454	ENSP00000475555
ENSG00000269079	PHB2	ENST00000606736	ENSP00000476042
ENSG00000269079	PHB2	ENST00000598395	ENSP00000469614
ENSG00000269079	PHB2	ENST00000607236	ENSP00000475972
ENSG00000268439	EMG1	ENST00000599672	ENSP00000470560
ENSG00000268829	LPCAT3	ENST00000593628	ENSP00000471656
ENSG00000269882	C1S	ENST00000600933	ENSP00000469899
ENSG00000269882	C1S	ENST00000594877	ENSP00000471707
ENSG00000269882	C1S	ENST00000595575	ENSP00000469947
ENSG00000269882	C1S	ENST00000598620	ENSP00000470828
ENSG00000272670	DOC2B	ENST00000496357	ENSP00000417238
ENSG00000262334	RPH3AL	ENST00000608877	ENSP00000476929
ENSG00000262334	RPH3AL	ENST00000574223	ENSP00000459238
ENSG00000262334	RPH3AL	ENST00000608519	ENSP00000476394
ENSG00000263031	GIN1	ENST00000571320	ENSP00000460902
ENSG00000263031	GIN1	ENST00000572271	ENSP00000460915
ENSG00000262234	PPIP5K2	ENST00000576175	ENSP00000458792
ENSG00000262234	PPIP5K2	ENST00000570566	ENSP00000459756
ENSG00000262234	PPIP5K2	ENST00000587081	ENSP00000465980
ENSG00000261887	C5orf30	ENST00000575217	ENSP00000458989
ENSG00000261887	C5orf30	ENST00000570651	ENSP00000461572
ENSG00000261887	C5orf30	ENST00000573864	ENSP00000458255
ENSG00000273482	PRKCD	ENST00000608339	ENSP00000476782
ENSG00000273482	PRKCD	ENST00000608438	ENSP00000477082
ENSG00000272687	TKT	ENST00000609496	ENSP00000476998
ENSG00000272687	TKT	ENST00000608398	ENSP00000476754
ENSG00000272687	TKT	ENST00000609357	ENSP00000476696
ENSG00000272687	TKT	ENST00000608828	ENSP00000477075
ENSG00000272886	AC112218.1	ENST00000608074	ENSP00000476582
ENSG00000272886	AC112218.1	ENST00000610213	ENSP00000476386
ENSG00000266134	WISP3	ENST00000581324	ENSP00000462890
ENSG00000266134	WISP3	ENST00000582958	ENSP00000464005
ENSG00000266134	WISP3	ENST00000580286	ENSP00000464498
ENSG00000264528	TUBE1	ENST00000368658	ENSP00000357647
ENSG00000264440	FAM229B	ENST00000581018	ENSP00000462068
ENSG00000264440	FAM229B	ENST00000603066	ENSP00000473901
ENSG00000263699	LAMA4	ENST00000579568	ENSP00000462738
ENSG00000263699	LAMA4	ENST00000578058	ENSP00000462108
ENSG00000263699	LAMA4	ENST00000584825	ENSP00000462974
ENSG00000263699	LAMA4	ENST00000578144	ENSP00000464107
ENSG00000263699	LAMA4	ENST00000580457	ENSP00000463850
ENSG00000263699	LAMA4	ENST00000584945	ENSP00000464560
ENSG00000263699	LAMA4	ENST00000584877	ENSP00000462802
ENSG00000260355	ZNF716	ENST00000570211	ENSP00000456684
ENSG00000261964	ADAMTS10	ENST00000591706	ENSP00000468303
ENSG00000261964	ADAMTS10	ENST00000575175	ENSP00000459941
ENSG00000263000	ACTL9	ENST00000573102	ENSP00000460186
ENSG00000263211	OR2Z1	ENST00000574760	ENSP00000461542
ENSG00000262124	ZNF558	ENST00000601964	ENSP00000472909
ENSG00000262124	ZNF558	ENST00000576358	ENSP00000461645
